+---------------+------+--------+--------+-----------+
|   series id   | year | period | value  | footnotes |
+---------------+------+--------+--------+-----------+
| CES0000000001 | 2019 |  M12   | 151792 |           |
| CES0000000001 | 2019 |  M11   | 151666 |           |
| CES0000000001 | 2019 |  M10   | 151458 |           |
| CES0000000001 | 2019 |  M09   | 151358 |           |
| CES0000000001 | 2019 |  M08   | 151155 |           |
| CES0000000001 | 2019 |  M07   | 150934 |           |
| CES0000000001 | 2019 |  M06   | 150844 |           |
| CES0000000001 | 2019 |  M05   | 150640 |           |
| CES0000000001 | 2019 |  M04   | 150602 |           |
| CES0000000001 | 2019 |  M03   | 150294 |           |
| CES0000000001 | 2019 |  M02   | 150067 |           |
| CES0000000001 | 2019 |  M01   | 150062 |           |
| CES0000000001 | 2018 |  M12   | 149804 |           |
| CES0000000001 | 2018 |  M11   | 149622 |           |
| CES0000000001 | 2018 |  M10   | 149525 |           |
| CES0000000001 | 2018 |  M09   | 149361 |           |
| CES0000000001 | 2018 |  M08   | 149274 |           |
| CES0000000001 | 2018 |  M07   | 149023 |           |
| CES0000000001 | 2018 |  M06   | 148968 |           |
| CES0000000001 | 2018 |  M05   | 148755 |           |
| CES0000000001 | 2018 |  M04   | 148426 |           |
| CES0000000001 | 2018 |  M03   | 148280 |           |
| CES0000000001 | 2018 |  M02   | 148054 |           |
| CES0000000001 | 2018 |  M01   | 147667 |           |
| CES0000000001 | 2017 |  M12   | 147521 |           |
| CES0000000001 | 2017 |  M11   | 147375 |           |
| CES0000000001 | 2017 |  M10   | 147146 |           |
| CES0000000001 | 2017 |  M09   | 146999 |           |
| CES0000000001 | 2017 |  M08   | 146907 |           |
| CES0000000001 | 2017 |  M07   | 146772 |           |
| CES0000000001 | 2017 |  M06   | 146588 |           |
| CES0000000001 | 2017 |  M05   | 146389 |           |
| CES0000000001 | 2017 |  M04   | 146173 |           |
| CES0000000001 | 2017 |  M03   | 145976 |           |
| CES0000000001 | 2017 |  M02   | 145848 |           |
| CES0000000001 | 2017 |  M01   | 145636 |           |
| CES0000000001 | 2016 |  M12   | 145410 |           |
| CES0000000001 | 2016 |  M11   | 145188 |           |
| CES0000000001 | 2016 |  M10   | 145069 |           |
| CES0000000001 | 2016 |  M09   | 144961 |           |
| CES0000000001 | 2016 |  M08   | 144664 |           |
| CES0000000001 | 2016 |  M07   | 144515 |           |
| CES0000000001 | 2016 |  M06   | 144152 |           |
| CES0000000001 | 2016 |  M05   | 143901 |           |
| CES0000000001 | 2016 |  M04   | 143856 |           |
| CES0000000001 | 2016 |  M03   | 143666 |           |
| CES0000000001 | 2016 |  M02   | 143411 |           |
| CES0000000001 | 2016 |  M01   | 143196 |           |
| CES0000000001 | 2015 |  M12   | 143083 |           |
| CES0000000001 | 2015 |  M11   | 142810 |           |
| CES0000000001 | 2015 |  M10   | 142584 |           |
| CES0000000001 | 2015 |  M09   | 142265 |           |
| CES0000000001 | 2015 |  M08   | 142130 |           |
| CES0000000001 | 2015 |  M07   | 141989 |           |
| CES0000000001 | 2015 |  M06   | 141695 |           |
| CES0000000001 | 2015 |  M05   | 141539 |           |
| CES0000000001 | 2015 |  M04   | 141202 |           |
| CES0000000001 | 2015 |  M03   | 140925 |           |
| CES0000000001 | 2015 |  M02   | 140831 |           |
| CES0000000001 | 2015 |  M01   | 140562 |           |
| CES0000000001 | 2014 |  M12   | 140366 |           |
| CES0000000001 | 2014 |  M11   | 140088 |           |
| CES0000000001 | 2014 |  M10   | 139804 |           |
| CES0000000001 | 2014 |  M09   | 139564 |           |
| CES0000000001 | 2014 |  M08   | 139257 |           |
| CES0000000001 | 2014 |  M07   | 139076 |           |
| CES0000000001 | 2014 |  M06   | 138833 |           |
| CES0000000001 | 2014 |  M05   | 138500 |           |
| CES0000000001 | 2014 |  M04   | 138298 |           |
| CES0000000001 | 2014 |  M03   | 137987 |           |
| CES0000000001 | 2014 |  M02   | 137710 |           |
| CES0000000001 | 2014 |  M01   | 137551 |           |
| CES0000000001 | 2013 |  M12   | 137367 |           |
| CES0000000001 | 2013 |  M11   | 137312 |           |
| CES0000000001 | 2013 |  M10   | 137039 |           |
| CES0000000001 | 2013 |  M09   | 136819 |           |
| CES0000000001 | 2013 |  M08   | 136634 |           |
| CES0000000001 | 2013 |  M07   | 136391 |           |
| CES0000000001 | 2013 |  M06   | 136269 |           |
| CES0000000001 | 2013 |  M05   | 136090 |           |
| CES0000000001 | 2013 |  M04   | 135876 |           |
| CES0000000001 | 2013 |  M03   | 135690 |           |
| CES0000000001 | 2013 |  M02   | 135548 |           |
| CES0000000001 | 2013 |  M01   | 135263 |           |
| CES0000000001 | 2012 |  M12   | 135074 |           |
| CES0000000001 | 2012 |  M11   | 134831 |           |
| CES0000000001 | 2012 |  M10   | 134672 |           |
| CES0000000001 | 2012 |  M09   | 134512 |           |
| CES0000000001 | 2012 |  M08   | 134329 |           |
| CES0000000001 | 2012 |  M07   | 134153 |           |
| CES0000000001 | 2012 |  M06   | 134008 |           |
| CES0000000001 | 2012 |  M05   | 133935 |           |
| CES0000000001 | 2012 |  M04   | 133828 |           |
| CES0000000001 | 2012 |  M03   | 133745 |           |
| CES0000000001 | 2012 |  M02   | 133521 |           |
| CES0000000001 | 2012 |  M01   | 133243 |           |
| CES0000000001 | 2011 |  M12   | 132902 |           |
| CES0000000001 | 2011 |  M11   | 132701 |           |
| CES0000000001 | 2011 |  M10   | 132557 |           |
| CES0000000001 | 2011 |  M09   | 132346 |           |
| CES0000000001 | 2011 |  M08   | 132123 |           |
| CES0000000001 | 2011 |  M07   | 131992 |           |
| CES0000000001 | 2011 |  M06   | 131936 |           |
| CES0000000001 | 2011 |  M05   | 131704 |           |
| CES0000000001 | 2011 |  M04   | 131604 |           |
| CES0000000001 | 2011 |  M03   | 131278 |           |
| CES0000000001 | 2011 |  M02   | 131054 |           |
| CES0000000001 | 2011 |  M01   | 130839 |           |
| CES0000000001 | 2010 |  M12   | 130836 |           |
| CES0000000001 | 2010 |  M11   | 130754 |           |
| CES0000000001 | 2010 |  M10   | 130620 |           |
| CES0000000001 | 2010 |  M09   | 130340 |           |
| CES0000000001 | 2010 |  M08   | 130423 |           |
| CES0000000001 | 2010 |  M07   | 130420 |           |
| CES0000000001 | 2010 |  M06   | 130501 |           |
| CES0000000001 | 2010 |  M05   | 130645 |           |
| CES0000000001 | 2010 |  M04   | 130115 |           |
| CES0000000001 | 2010 |  M03   | 129865 |           |
| CES0000000001 | 2010 |  M02   | 129702 |           |
| CES0000000001 | 2010 |  M01   | 129795 |           |
+---------------+------+--------+--------+-----------+
